,Smiles,Name
3263,OO,hydrogen peroxide
3264,C1(C(=CC(=C(C=1)O)O)C3(OC2(C(=C(C=C(C=2)O)O)C(C(OS(=O)(=O)O)=3)=O))),Quercetin 3-O-sulfate
3265,CCC1(C(C)C(O)C(C)C(=O)C(C)CC(O)(C)C(C(C(C(C(O1)=O)C)OC2(OC(C(O)C(C)(O)C2)C))C)O),NSC209870
3266,CC(=O)NC1(C(O)C(C(C(O)=O)OC1OP(=O)(O)OP(=O)(O)OCC2(C(O)C(O)C(O2)N3(C=CC(=O)NC(=O)3)))O),AC1L1AVN
3267,C1(C=CC2(C(=O)C3(=C(O)C(=CC=C(C(=O)C(C=1)=2)3)OC4(C(O)OC(CO)C(O)C(O)4)))),AC1MPS5F
3268,C1(NC2(N=C(N)NC(=O)C(N=C1C(O)C(O)CO)=2)),"2-Amino-7,8-dihydro-6-(1,2,3-trihydroxypropyl)-4(1H)-pteridinone"
3269,CC(=CCCC(=CCCC(=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(O)=O)C)C)C,undecaprenyl diphosphate
3270,C(C1(OC(C(C(C1O)O)O)OC2(C(OC(C(C2O)O)OC3(C(OC(C(C3O)O)O)CO))CO)))O,maltotriose
3271,COC1(C=CC(=CC=1)C2(OC3(C(C(=O)C(OC)=2)=C(O)C=C(O)C=3))),Ermanin
3272,C1(CCC(C(O)=O)CN1),nipecotic acid
3273,CC(C)=CCCC(C)C1(CCC2(C)(C(C)1CCC3(C)(C2CC=C4(C3CCC(O)C(C)(C)4)))),AC1LCP9N
3274,C(C1(OC(C(C1O)O)(CO)OC2(OC(C(C(C2O)O)O)CO)))OC3(OC(C(C(C3O)O)O)CO),AC1MNMEH
3275,CC(=O)C(N)C(O)=O,2-amino-3-oxobutanoic acid
3276,C12(NC(=O)NC=1C(=O)NC(=O)N2),uric acid
3277,CC7(CCC5(C(C6(C4(C(C3(C(C2(C(CC(OC1(OC(C(O)C(O)C1O)CO))CC2)CC3)C)CC4))CC(O5)6)C))C)OC7),AC1MPS5C
3278,C5(C=C4(C(NC=C(C1(C(=O)C(O)=C(C(=O)C(O)=1)C2(C3(C(NC=2)=CC=CC=3))))4)=CC=5)),Didemethylasterriquinone D
3279,COC1(=C(N(O)=O)C=C(N(O)=O)C=C1),"2,4-DINITROANISOLE"
3280,C(=C(C1(C=CC(Cl)=CC=1))C2(C=CC(Cl)=CC=2))(Cl)Cl,"p,p'-DDE"
3281,CCCCCCCCCCCC1(=CC=CN1),2-Undecylpyrrole
3282,CCCC1(CCC(O)CN1),6-propylpiperidin-3-ol
3283,C1(C=CC(=CC=1)CC#N),Phenylacetonitrile
3284,CC(C(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O)=O)=CC(O)=O,AC1NLP3G
3285,C(=O)C(C(C(C(COP(O)(=O)O)O)O)O)O,6-o-phosphonohexose
3286,C=C3(CC47(CC(OC2(OC(CO)C(O)C(O)C(OC1(OC(CO)C(O)C(O)C(O)1))2))3CCC(C6(C(CC4)C(C(OC5(OC(CO)C(O)C(O)C(O)5))=O)(C)CCC6)C)7)),Stevioside
3287,C1(C(O)=CC2(=C(C=1)NC=C2CC(=O)O)),5-Hydroxyindole-3-acetic acid
3288,CC1(C(N(=O)O)=CC(N)=CC(N(O)=O)=1),"4-Amino-2,6-dinitrotoluene"
3289,C=CC(CCC=C(C)C=O)(O)C,"2,7-Octadienal, 6-hydroxy-2,6-dimethyl-, (E)-"
3290,CC(C)C1(CCC2(C3(C1C2CC=C(C)3))(C)),Copaene
3291,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,AC1N761W
3292,CCCCCCCCCCCCOS(O)(=O)=O,Dodecyl hydrogen sulfate
3293,CC2(=CN(C1(CC(C(O1)COP(O)(O)=O)O))C(N=C2N)=O),AC1L1CCF
3294,CC1(=C(O)C(OC)=C(C)O1),methoxyfuraneol (enol form)
3295,C(O)C1(OC(O)(CO)C(O)C(O)1),2-hexulofuranose
3296,C2(=CC1(C=CC=C3(C=1C(=C2)C(C3=O)=O))),Acenaphthenequinone
3297,COC1(C=CC(=CC=1O)C4(=COC3(C(=CC=C(OC2(C(C(C(O)C(O2)CO)O)O))C=3)C4=O))),CALYCOSIN-7-O-B-D-GLUCOSIDE
3298,C2(NC1(C=CC=CC=1C=2C(O)C(C(=O)O)N)),AC1NE0G5
3299,CC(=O)N(O)CC(O)CP(O)(=O)O,SCHEMBL6537416
3300,CC2(C(=O)C(O)C1(COC(=O)C)(C4(C(OC(C)=O)C(O)C(OC1C=2)C3(OC3)4)(C))),Diacetylnivalenol
3301,C1(N=CC=CC=1CCCC(=O)O),3-pyridinebutanoic acid
3302,C=C(C1(CCC(=CC1)C(O)=O))C,Perillic acid
3303,C(O)C(OC1(OC(CO)C(O)C(O)C(O)1))C(=O)O,Firoin from Rhodothermus marinus
3304,Cl,hydrochloric acid
3305,C1(OP(=O)(O)OC2(C(O)C(OC12)N4(C=NC3(C(N)=NC=NC=34)))),NSC94017
3306,C1(OC(=O)C7(=C(C6(=C(O)C(=C(C=C(C(=O)OC5(C1OC(OC(C2(C=C(O)C(O)=C(O)C=2))=O)C(OC(=O)C3(C=C(O)C(O)=C(O)C=3))C(OC(=O)C4(C=C(O)C(O)=C(O)C=4))5))6)O)O))C(O)=C(O)C(O)=C7)),Tellimagrandin II
3307,Cl(=O)(O)=O,CHLORIC ACID
3308,C(=O)(NCC(=O)O)CC1(C=CC=CC=1),Phenylacetylglycine
3309,C(C3(C(C(C(C(OC1(=CC(=CC(=C1C(C=CC2(C=CC(=CC=2)O))=O)O)O))O3)O)O)O))O,AC1NAA2G
3310,C(C2(OC(OC1(OC(COP(O)(=O)O)C(C(O)1)O)CO)C(C(O)C2O)O))O,AC1L1ARE
3311,C3(C(C1(=COC2(=CC(O)=C(O)C=C(C(=O)1)2)))=CC=C(O)C=3),Demethyltexasin
3312,C(O)(=O)C(C1(=CC=C(C=C1)O))O,4-Hydroxyphenylglycolic acid
3313,CC1(C(=O)NC(=O)N(C=1)C2(OC(C(O)C2)COP(O)(=O)OP(O)(=O)OC3(OC(C)C(=O)C(O)(C)C3))),AC1NOX56
3314,COC3(=CC(O)=C2(C(=O)C(=C(C1(C(O)=C(O)C(OC)=CC=1))OC2=C3)OC)),Apuleidin
3315,C5(C(C4(OC1(C=C(C=C(C=1C(C(OC2(C(C(C(O)C(O2)CO)O)OC3(C(C(C(O)C(O3)CO)O)O)))=4)=O)O)O)))=CC=C(C=5)O),MLS000863612
3316,CC2(C=C(O)C=C(C(C(=O)OC1(C=C(O)C(C(=O)O)=C(C=1)C))=2)O),Lecanoric acid
3317,C(N)C1(OC=C(COP(O)(=O)OP(O)(O)=O)C=1),5-(aminomethyl)-3-furanmethanol diphosphate
3318,C(O)(=O)CSC,(Methylthio)acetic acid
3319,CC4(OC(OP(=O)(O)OP(=O)(O)OCC1(OC(C(O)C(O)1)N3(C=NC2(C(=O)NC(N)=NC=23))))C(O)C(O)C(=O)4),AC1L19WB
3320,CC(C)C12(CC1C(C)C(O)C2),Thujyl alcohol
3321,C1(NC(=N)N)(C(O)C(O)C(OP(=O)(O)O)C(O)C(O)1),AC1NDPFR
3322,C=C(C1(CCC2(C)(C(C1)=C(C)CCC2)))C,AC1LCQP2
3323,CCCCCCCCCCCCCCCCCCCCCCCCC(O)CC(O)CCCCC(C)C(OC)CC,C37 phthiocerol A
3324,CCCCCC=CC=C1(C(CCCCCCCC(O)=O)O1),LP031278
3325,CC4(C(O)C(O)C(O)C(OC3(C(=O)C1(C(=CC(OC)=C(OC)C(O)=1)OC(C2(C=C(O)C(O)=CC=2))=3)))O4),Eupatolin
3326,C=C(CCOP(=O)(O)O)C,isopentenyl phosphate
3327,CN1(C2(CC(CC1CC2)OC(=O)C(CO)C3(C=CC=CC=3))),L-Hyoscyamine
3328,C1(NC2(=C(C=1CC(=O)OC)C=CC=C2)),methyl 2-(1H-indol-3-yl)acetate
3329,CC(C)C(=C)CC=C(C)C=O,AC1L995L
3330,C(O)C1(C(O)C(O)C(O)C(O1)OCC2(C(O)C(O)C(O)C(O2)OCC3(C(O)C(O)C(O)C(O3)OCC6(C(O)C(O)C(O)C(OCC5(C(O)C(O)C(O)C(OC4(CO)(C(O)C(O)C(CO)O4))O5))O6)))),AC1NALZ8
3331,C1(C(C(O)=CC(C=1Cl)=O)=O),5-chloro-2-hydroxy-p-benzoquinone
3332,CC(C)=CCOC1(C=CC(CC(C(=O)O)N)=CC=1),SCHEMBL14231476
3333,COC2(=C(O)C(O)=C3(C(=O)C=C(C1(C=CC(O)=CC=1))OC(=C2)3)),Sorbifolin
3334,C(O)C(O)C(OC1(OC(CO)C(O)C(O)C(O)1))C(O)C(O)C(=O)O,AC1L1TXT
3335,C(=O)C1(C=CC=C(Cl)C=1),3-CHLOROBENZALDEHYDE
3336,C(OC(C1(=CC(O)=C(O)C(O)=C1))=O)C3(OC(C(OC(C2(C=C(O)C(O)=C(O)C=2))=O)C(O)C(O)3)OC(C4(C=C(O)C(O)=C(O)C=4))=O),AC1MNS3U
3337,CC(NC(C(C(C(CO)O)O)O)C(O)=O)=O,AC1L97B2
3338,CC(O)C(N)C(=O)O,DL-Threonine
3339,CCCC(O)CC(=O)OCC,Ethyl 3-hydroxyhexanoate
3340,C(=O)(O)CCCCCCCC=CCCCCCCCC(=O)O,Octadec-9-enedioic acid
3341,C3(C=CC2(=C(C(=O)C1(C=CC(O)=C(O)C=1C2=O))C=3)),Alizarin
3342,CC2(N(CC1(C(=NC(=NC=1)C)N))C=CC=C2CCO),2-[1-[(4-amino-2-methylpyrimidin-5-yl)methyl]-2-methyl-2H-pyridin-3-yl]ethanol
3343,CC(C)=NO,Acetone oxime
3344,CC(C(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O)=O)C(=O)C,2-Methylacetoacetyl-CoA
3345,C5(=N(C1(OC(C(C1O)O)COP(OP(OCC4(C(C(C(N3(C2(=C(C(=NC=N2)N)N=C3)))O4)OP(O)(O)=O)O))(O)=O)(=O)O))C=C(C=C5)C(=O)N),1184-16-3
3346,C(C=O)Cl,CHLOROACETALDEHYDE
3347,COC1(C=C(O)C2(C(=O)C(O)=C(OC(C=1)=2)C3(=CC(OC)=C(O)C(OC)=C3))),"7,3',5'-trimethylmyricetin"
3348,CC1(OC(=O)CC2(C31(CC(C)(C)CC(C=C(C(O)=O)2)3))),ACon1_002252
3349,CN1(C2(=CSSC(=C(N)C(=O)1)2)),642-77-3
3350,C(=O)C=C(CC(N)C(=O)O)C=C(C(O)=O)O,6-amino-4-(2-hydroxyethenyl)-2-oxohept-3-enedioic acid
3351,CC(CC(CC(O)=O)N)N,"Hexanoic acid, 3,5-diamino-"
3352,C(C1(C=CC=C(C=1)O))=O,3-hydroxybenzaldehyde
3353,CC(=O)NC2(C(O)OC(COS(=O)(=O)O)C(O)C(OC1(OC(C(O)=O)=CC(O)C(O)1))2),BUJZTFINDCQRGP-UHFFFAOYSA-N
3354,CC(C)CC(C(NC8(C(NC(CC(N)=O)C(NC5(C(NC3(C(NC(C(NC(C(=O)O)C1(=CC(=CC(=C1C2(C(=CC=C(C=2)3)O))O)O))=O)C(C4(=CC(Cl)=C(C=C4)OC6(C=C5C=C(C=6O)OC7(=C(Cl)C=C(C=C7)C8O))))O)=O))=O))=O)=O))=O)NC,AC1MPZ19
3355,CC1(=CN(C(=O)NC(=O)1)C3(CC(O)C(COP(=O)(O)OP(=O)(O)OC2(OC(C)C(=O)C(O)C(O)2))O3)),AC1L19SH
3356,C1(C=C(O)C(O)=CC=1C(O)C#N),"3,4-Dihydroxymandelonitrile"
3357,CN(CC(O)=O)C,"N,N-dimethylglycine"
3358,C1(C(=O)OC(CO)C(O)1),4-hydroxy-5-(hydroxymethyl)oxolan-2-one
3359,C(C1(C=CC=CC=1))O,benzyl alcohol
3360,CC6(OC(OC5(=CC2(=C(C(=O)C(=C(C1(=CC(O)=C(O)C=C1))O2)OC3(OC(C(C(C3O)O)O)COC4(C(C(C(C(O4)CO)O)O)O)))C(=C5)O)))C(C(C6O)O)O),quercetin-3-O-[glucosyl(1->6)glucoside]-7-O-rhamnoside
3361,CCCCCC(O)C=CC1(C=CC(C(CCCCCCC(=O)O)1)=O),8-iso Prostaglandin A1
3362,CC(C)=CCNC1(N=CN(C2(=NC=NC=12))CCC(N)C(O)=O),Discadenine
3363,C(=O)C(C(O)=O)CCC(O)=O,2-formylpentanedioic acid
3364,C(O)C(=O)C(O)C(O)C(O)C(=O)O,hex-5-ulosonic acid
3365,C(C4(C(C(C(N3(C(C2(=C(N(C1(C(C(C(O1)COP(O)(=O)O)O)O))C=N2)N=C3))=N))O4)O)O))OP(O)(O)=O,AC1NAFK3
3366,C(NC(N)=N)CC(N)CC(=O)O,SCHEMBL15984911
3367,CC(C3(=CC=C2(C1(C(C(CCC1)(C(=O)O)C)CCC2=C3)C)))C,DEHYDROABIETIC ACID
3368,C(OP(O)(=O)O)C(O)CO,Glycerophosphoric acid
3369,CC(=CCCC(=CCC1(C(=CC=C(C=1)O)O))C)C,AC1L4OIJ
3370,C(CN)CC(N)C(O)=O,"2,5-Diaminopentanoic acid"
3371,C(C1(C(=CC=CC=1)N))=O,2-Aminobenzaldehyde
3372,C(=O)C(C(=O)O)=CC=C(O)C(O)=O,"2-Hydroxy-5-formyl-2,4-hexadienedioic acid"
3373,C1(OC2(C(O1)=CC(=CC=2)C3(C(=O)C4(=C(OC=3)C=C(C=C4)O)))),Pseudobaptigenin
3374,C=CCSCC(N)C(O)=O,S-Allylcysteine
3375,C(OP(O)(O)=O)C(O)C(C(C(C(O)=O)O)=O)O,AC1L1951
3376,C(C=CC1(C=C(C(=CC=1)O)O))(OC(C(O)=O)CC2(C=CC(=C(C=2)O)O))=O,Spectrum_001930
3377,CN1(C(NC(C2(=C1N=CN2))=O)=O),3-Methylxanthine
3378,CC2(C(C)=CC1(N(C=NC=1C=2)C3(C(O)C(O)C(COP(O)(=O)O)O3))),AC1L18QA
3379,CC2(C(=O)C(O)C1(COC(=O)C)(C4(CC(OC(=O)C)C(OC1C=2)C3(OC3)4)(C))),"3,15-Diacetyldeoxynivalenol"
3380,C(C(C(=O)O)=O)S,3-mercaptopyruvic acid
3381,C(C4(OC(OC2(=C(C1(C=CC(O)=CC=1))OC3(=CC(O)=CC(=C(C2=O)3)O)))C(C(O)C4O)OC5(C(C(C(O)C(O5)CO)O)O)))O,MLS000863612
3382,CC=CC1(C=CC(OC)=CC=1),104-46-1
3383,CC(O)(CCOP(=O)(O)OP(O)(O)=O)CC(=O)O,3-hydroxy-5-{[hydroxy(phosphonooxy)phosphoryl]oxy}-3-methylpentans
3384,C(N)CCCNCCCNCCCN,Thermospermine
3385,CC(C)C(C)C=CC(C)C2(CCC1(C3(=CCC4(O)(CC(O)CCC(C)(C(CCC(C)12)3)4)))),AC1NDVM5
3386,CC(O)(C)CC(N)C(O)=O,2-amino-4-hydroxy-4-methylpentanoic acid
3387,CC(C)CC(C(=O)O)NC(=O)OCC1(=CC=CC=C1),3588-60-1
3388,C1(NC(C(N)=O)CNC1),Piperazine-2-carboxamide
3389,CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,AC1L1GAZ
3390,N#N=O,nitrous oxide
3391,C1(N=C(N)C2(N=CN(C(N=1)=2)C3(C(O)C(O)C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(OCC6(OC(N4(C=NC5(=C4N=CN=C(N)5)))C(O)C(O)6))(=O)O))),AC1N4HQ6
3392,C(C1(C(I)=CC=CC=1))(O)=O,2-IODOBENZOIC ACID
3393,CN3(C(=O)C1(C(=CC=CC=1)NC(=O)C(CC2(=CC=CC=C2))3)),cyclopeptine
3394,CC1(CCCC(C=CC(CCC=1)=C)(C)C),AC1MI0VR
3395,COP(OC1(=CC=C(C=C1)N(=O)O))(OC)=S,298-00-0
3396,C1(C=CC(=CC=1)C(C(C2(C=CC=CC=2))O)O),"1,2-Diphenylethane-1,2-diol"
3397,CCC=CCC(O)C=CC=CC=CC=CC(O)C(O)CC=CCCC(=O)O,Resolvin D1
3398,CCCCCCCCC=CCCCCCCCC(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(O)(=O)O)=O,AC1L4OPJ
3399,C(C1(OC(C(C(C1O)O)O)OCC2(OC(C(C(C2O)O)O)O)))O,melibiose
3400,CC1(CCCC2(C3(CCC4(CC(CCC12)3CC4C(O)=O)))C)C=O,AC1MO7DL
3401,C=CC(=O)C(=O)O,Vinylglyoxylate
3402,C1(C=C(O)C=CC=1C(O)C#N),4-Hydroxymandelonitrile
3403,C(CCCC(N)C(=O)O)NO,N6-hydroxylysine
3404,CC(O)(CC(O)=O)CC=O,Mevaldic acid
3405,C1(C=C(O)C(O)=CC=1C2(OC3(C=C(O)C=C(O)C(C(=O)C(O)2)=3))),(+/-)-Taxifolin
3406,CC1(C(=C(C(=CN=1)CO)C(O)=O)O),4-Pyridoxic acid
3407,COC1(C(C=C3(C(=CC=1)C2(C(=CC(OC)=C(OC)C(OC)=2)CCC3N(C=O)C)))=O),AC1MXPWU
3408,C(O)C(O)C(O)C(=O)C(O)CO,Ketose
3409,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,AC1L1EZ2
3410,C1(C(C(C(C(O1)OCC2(OC(C(O)C(O)C(O)2)OC4(C(O)C(O)C(OC(COC3(C(C(C(CO3)O)O)O))4)OC6(C(O)C(O)C(OC(COC5(C(C(C(CO5)O)O)O))6)OC7(C(O)C(O)C(O)OC(CO)7)))))O)O)O),Xyloglucan Heptasaccharide
3411,C(CC(=O)O)C(O)C(=O)O,2-hydroxyglutaric acid
3412,C(C(C(C(COP(OP(OCC1(OC(C(C1O)O)N2(C(N=C(C=C2)N)=O)))(=O)O)(=O)O)O)O)O)O,AC1MQF4T
3413,C(N)C(C1(C=CC=CC=1))O,2-Amino-1-phenylethanol
3414,C=CC1(C2(CC(N(C1)CC2)C(C3(C4(=C(N=CC=3)C=CC(=C4)OC)))=O)),QUININONE
3415,C(CCC(NC(CCC(=O)O)=O)C(=O)O)=O,AC1L19I1
3416,CC(O)(C(O)=O)CC(N)C(O)=O,AC1NLP3K
3417,C(=O)(O)C(=O)CS(=O)(=O)O,sulfopyruvate
3418,C1(C=CC(=CC=1)C(=O)CCCC(=O)C(=O)O),"2,6-dioxo-6-phenylhexanoic acid"
3419,C1(C=CC2(NC=C(O)C(=O)C(C=1)=2)),"Quinoline-3,4-diol"
3420,C(OP(=O)(O)O)C(O)C(O)CC(=O)C(O)=O,"4,5-DIHYDROXY-2-OXO-6-PHOSPHONOOXY-HEXANOIC ACID"
3421,COC3(C1(=C(C=CO1)C=C2(C=CC(OC2=3)=O))),methoxsalen
3422,C3(=C(CC(=O)OC1(C(O)C(O)C(O)C(O)C(O)1))C2(C=CC=CC=2N3)),Indol-3-ylacetyl-myoinositol
3423,CC(=CCCC(=CCCC(=CCCC1(C)(OC2(C(CC1)=C(C(=C(C=2C)C)O)C)))C)C)C,"Tocotrienol, alpha"
3424,CC(=O)NC3(C(O)OC(CO)C(OC2(OC(CO)C(O)C(OC1(OC(CO)C(O)C(O)C(O)1))C(O)2))C(O)3),Man(a3)Man(b4)GlcNAc
3425,C(=O)(C(C1(C=CC=CC=1))=O)O,BENZOYLFORMIC ACID
3426,C1(C=C(C=CC=1CCC(C2(C(=CC(O)=CC(O)=2)O))=O)O),phloretin
3427,CC(C=CC1(=C(CCCC1(C)C)C))=CC=CC(C)=CCO,9-cis retinol
3428,C(NC(=N)NP(O)(O)=O)C(=O)O,Phosphoguanidinoacetate
3429,C(C=CC1(C=C(O)C=CC=1))(=O)O,3-(3-hydroxyphenyl)prop-2-enoic acid
3430,Co,methanol
3431,C2(C=CC(C=CC(=O)OC1(OC(CO)C(O)C(O)C(O)1))=CC=2),AC1MO9H4
3432,C(NC(C=CC1(C=CC=CC=1))=O)CC2(C=CC(O)=CC=2),103188-44-9
3433,COC1(C=CC(=CC=1)C2(OC3(C(C(=O)C(O)=2)=C(O)C=C(OC)C=3))),15486-33-6
3434,COC(=O)C(=CC(=O)O)CC(=O)O,3-(methoxycarbonyl)pent-2-enedioic acid
3435,COC1(C(C(C(C(C1O)O)O)O)O),"6-methoxycyclohexane-1,2,3,4,5-pentol"
3436,C1(C7(C(O)C(OP(O)(=O)OCC4(C(OP(O)(=O)O1)C(O)C(N3(C2(N=CN=C(N)C=2N=C3)))O4))C(N6(C5(N=C(N)NC(=O)C=5N=C6)))O7)),SCHEMBL16219957
3437,C(C(N)C(=O)O)S(=O)(=O)O,3-Sulfoalanine
3438,C=C2(C1(C=CC=CC=1NC2=O)),3-Methyleneoxindole
3439,CN2(C(=O)C1(N(C=CC=1)C=C(CCCNC(=N)N)2)),Peramine
3440,C(C1(OC(C(C(C1O)O)O)OCC(O)COP(O)(O)=O))O,AC1MPP3I
3441,C(C(C(C(C(COP(O)(=O)O)O)O)O)O)=O,6-o-phosphonohexose
3442,C(=O)(O)CNC(=O)C(NC(=O)CCC(N)C(=O)O)CSC1(C=CC(N(O)=O)=CC(N(O)=O)=1),NSC-638615
3443,C(O)(=O)CC(C(O)=O)(CC1(=CC=C(C=C1)O))O,"Butanedioic acid, 2-hydroxy-2-[(4-hydroxyphenyl)methyl]-"
3444,CC(=CC=CC=C(C=CC=C(C=CC1(=C(CC(CC1(C)C)O)C))C)C)C=CC=C(C=CC2(C(=CC(CC2(C)C)O)C))C,XANTHOPHYLL
3445,CC(=CCCC(=CCCC(=CC=CC(=CC=CC=C(C=CC=C(C=CC=C(C=CCC(OC)(C)C)C)C)C)C)C)C)C,AC1L4YZD
3446,C1(NC(N)=C(C(O)=O)N=1),5-amino-1H-imidazole-4-carboxylic acid
3447,C(=O)(CCC(NC(=O)CC1(=CC=CC=C1))C(=O)O)N,N(2)-phenylacetylglutamine
3448,C1(C=CC(=CC=1)C2(O)(OC3(C(C(=O)C2)=C(O)C=C(O)C=3))),ACMC-20m9fi
3449,CN2(C=NC1(C(N=CN=1)=C(N)2)),1-Methyladenine
3450,C1(O)(C(O)C(OP(O)(=O)O)C(OP(O)(=O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)1),112791-61-4
3451,C1(C=C(O)N=C(O)C=1C(=O)O),"2,6-dihydroxynicotinic acid"
3452,COC1(=CC=C(CC(N)C(O)=O)C=C1),2-amino-3-(4-methoxyphenyl)propanoic acid
3453,CC1(=NC=C(C(=C1O)CO)CO),pyridoxine
3454,C(O)(=O)C1(NC2(=C(C1)C=C(O)C(O)=C2)),"5,6-dihydroxyindoline-2-carboxylic acid"
3455,CC1(=NC=C(C(CO)=C(O)1)C(O)=O),5-Pyridoxic acid
3456,C(O)(=O)C1(NC2(C(C1)=CC(=O)C(=O)C=2)),Dopachrome
3457,C(C(=O)O)C(N)C(=O)O,617-45-8
3458,C(O)C1(OCC(O)C(O)C(O)1),"1,5-Anhydrohexitol"
3459,CC1(C=C(Cl)C(=CC=1)OCC(=O)O),583-23-3
3460,C1(=COC(=C1)C(=CC2(=CC=C(O2)N(=O)O))C(N)=O),3688-53-7
3461,CS(=O)(=O)O,METHANESULFONIC ACID
3462,CCCCCCCCC=CCCCCCCCC(O)=O,9-octadecenoic acid
3463,CC(=CCC1(=C(C=C(C(=C1O)C(CC(C)C)=O)O)O))C,54614-64-1
3464,CC(=CCCC(C)=CCCC(C)=CC=CC(=CC=CC=C(C=CC=C(CCC=C(CCC=C(C)C)C)C)C)C)C,AC1L4FGL
3465,CC7(CCC6(CCC1(C(=CCC2(C1(CCC3(C2(CCC(C3(C)C)OC4(C(C(C(C(O4)C(=O)O)O)OC5(C(C(C(C(CO)O5)O)O)O))O))C))C))C6C7)C)C(=O)OC8(C(C(C(C(CO)O8)O)O)O))C,CA008983
3466,C(C(C(=O)O)N)OC(N)=O,o-carbamoylserine
3467,C(C1(C(C(C(O1)(COP(=O)(O)O)O)O)O))OP(O)(=O)O,"1,6-di-o-phosphonohex-2-ulofuranose"
3468,CC(NC(=O)C(C)OC1(C(C(OC(C(O)1)CO)OP(=O)(O)OP(=O)(O)OCC2(OC(C(O)C(O)2)N3(C=CC(=O)NC(=O)3)))NC(C)=O))C(=O)NC(CCC(O)=O)C(=O)O,AC1L1AUZ
3469,C1(CSCC(=N1)C(=O)O),Thialysine ketimine
3470,C(=O)(O)CC1(C=C(I)C(=C(I)C=1)OC2(=CC(I)=C(O)C(I)=C2)),Tetrac
3471,CC2(CCC1(COC(=O)C)(C4(CC(OC(=O)C)C(OC1C=2)C3(OC3)4)(C))),Calonectrin
3472,C(O)(=O)C(=CC(=O)O)CC(=O)O,"prop-1-ene-1,2,3-tricarboxylic acid"
3473,CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,AC1MT98B
3474,CC(C(C)=O)C(=O)OCC1(C=CC=CC=1),Benzyl 2-methyl-3-oxobutanoate
3475,C1(C(=O)CC(O)CC=1O),dihydrophloroglucinol
3476,CC2(C1(CCC(C(C1)OP(OP(O)(O)=O)(O)=O)2C))C,2-Bornyldiphosphate
3477,C(O)(=O)C1(C=C(C(=CC=1C(O)=O)O)O),"4,5-DIHYDROXYPHTHALIC ACID"
3478,C(O)C1(OC(OC(CO)C(=O)O)C(O)C(O)C(O)1),Firoin from Rhodothermus marinus
3479,C=C1(C(CC(N)C(O)=O)C1),Hypoglycine
3480,CC1(CCC3(O)(C(C)(C)C2(CCC(C)(C1C2)3))),Patchoulialcohol
3481,CN(C)(CC(O)O)C,"2,2-dihydroxy-N,N,N-trimethylethanaminium"
3482,C4(=CC=C(CC3(=C(NC(=O)CC1(C=CC=CC=1))N=CC(C2(=CC=C(O)C=C2))=N3))C=C4),Oxidized Renilla luciferin
3483,C3(OC(OP(=O)(O)OP(=O)(O)OCC1(OC(C(O)C(O)1)N2(C=CC(=O)NC(=O)2)))C(O)C(O)C(N)3),AC1LCV2J
3484,N(=O)(=O)O,NITRIC ACID
3485,C1(C(C=NO)=CC=CN=1),3-Pyridinecarboxaldehyde oxime
3486,CC(=O)CC1(=C(O)C2(C(O)=C(OC)C=C(OC)C(C(O)=C1C=O)=2)),"8-O-methyl-5,10-dihydroxy-fusarubinaldehdye"
3487,C2(N=C1(N(C=NC1=C(N=2)N)C3(C(C(C(O3)CO)OP(O)(O)=O)O))),Adenosine-3-phosphate
3488,C2(=NC1(C=CC=CC=1C(=C2)O)),4-Hydroxyquinoline
3489,CCC(C)C(=O)NC1(=NC=C(N=C(CCCNC(=N)N)1)C2(=CNC3(C=CC=CC2=3))),oxyluciferin
3490,C2(C=C(N=NC1(C=CC=CC(S(O)(=O)=O)=1))C(S(O)(=O)=O)=CC=2),"2,2'-disulfonyl azobenzene"
3491,C(O)C(=O)C(O)C(C(O)COP(O)(=O)O)O,ACMC-20ijo4
